LFQ_C37BN	LFQ_C37PN	LFQ_C37PPN	LFQ_C37BS	LFQ_C37PS	LFQ_C37PPS	LFQ_C37BM	LFQ_C37PM	LFQ_C37PPM	LFQ_C37BW3	LFQ_C37PW3	LFQ_C37PPW3	LFQ_C39BN	LFQ_C39PN	LFQ_C39PPN	LFQ_C39BS	LFQ_C39PS	LFQ_C39PPS	LFQ_C39BM	LFQ_C39PM	LFQ_C39PPM	LFQ_C39BW3	LFQ_C39PW3	LFQ_C39PPW3	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Intensity	MS.MS.count	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	id
NA	19.1221199035645	NA	NA	19.1584224700928	19.612756729126	19.1599006652832	19.4258308410645	19.054069519043	19.8465919494629	NA	19.5968151092529	19.3858909606934	20.5161457061768	19.0840244293213	19.3967170715332	NA	19.7311038970947	18.7626667022705	19.751335144043	19.8520450592041	20.1851940155029	18.8092021942139	19.7322311401367				10	10	10	15.7	15.7	15.7	104.79	0	65.364	95160000	105	P13671;C9JC72	P13671	Complement component C6	C6	228
20.8550605773926	19.7466850280762	NA	20.5251617431641	20.5456657409668	20.5212364196777	19.9640922546387	20.8530044555664	20.884126663208	21.5420322418213	21.1226253509521	21.1476192474365	20.7056484222412	20.5109424591064	20.2673950195313	20.9851665496826	20.9474945068359	19.9614105224609	19.1861877441406	20.1404609680176	20.2956924438477	20.4062385559082	20.8170642852783	20.7078418731689				43	43	43	44.4	44.4	44.4	123.8	0	200.19	601040000	397	P18206;A0A096LPE1	P18206	Vinculin	VCL	232
19.1034164428711	19.1969566345215	NA	18.9784641265869	19.8441257476807	20.0760059356689	20.7497653961182	20.7313194274902	20.9875965118408	20.5055255889893	19.9025249481201	19.6016120910645	19.7403087615967	20.439489364624	19.9116821289063	20.1108245849609	19.2363357543945	20.8419933319092	21.4370536804199	20.4278774261475	19.9604206085205	20.9233207702637	19.8608150482178	20.0963554382324				12	12	12	18.1	18.1	18.1	105.21	0	302.13	167800000	122	Q5T985;P19823;Q5T987;CON__Q9TRI1	Q5T985;P19823;Q5T987	Inter-alpha-trypsin inhibitor heavy chain H2	ITIH2	234
18.4570770263672	18.3935165405273	NA	19.2633647918701	19.4948444366455	20.0244522094727	20.2132377624512	20.3945636749268	19.5181846618652	20.7399120330811	19.1561527252197	19.5671272277832	19.1641063690186	19.8659725189209	18.6946563720703	19.1872024536133	19.3500938415527	21.0792655944824	19.5632038116455	19.9577312469482	20.2365474700928	20.6907253265381	19.0829086303711	19.9632453918457				11	11	11	15.6	15.6	15.6	101.39	0	313.66	147190000	113	P19827;F8WAS2;H7C0N0;CON__Q0VCM5	P19827	Inter-alpha-trypsin inhibitor heavy chain H1	ITIH1	235
22.5994148254395	23.17506980896	NA	21.8875885009766	23.0135898590088	22.1328887939453	22.9180335998535	22.645637512207	22.9404315948486	20.3657035827637	19.9887065887451	21.6690826416016	21.9753684997559	NA	21.8874015808105	21.4359855651855	24.5902938842773	22.8182544708252	24.3351764678955	21.9331188201904	22.1283645629883	21.4011421203613	20.7485370635986	22.4820022583008				8	8	8	33.3	33.3	33.3	28.357	0	322.4	629590000	75	P20851;Q5VVQ7	P20851;Q5VVQ7	C4b-binding protein beta chain	C4BPB	236
21.241792678833	20.3967590332031	NA	19.1951789855957	19.1494197845459	20.1536312103271	19.2826995849609	20.0359058380127	20.1403350830078	19.5754432678223	18.887565612793	20.1602954864502	20.2812728881836	20.7369441986084	19.5729484558105	20.7395820617676	19.4419231414795	20.5860042572021	20.2872619628906	20.9723205566406	20.4745693206787	21.7453804016113	19.8924369812012	21.4399967193604				47	47	45	26.9	26.9	26.2	280.74	0	323.31	584770000	456	P21333;Q60FE5;A0A7P0NMY4;F8WE98;A0A087WWY3;A0A7I2V3E6;H0Y5C6;A0A669KBC6;O75369;H7C5L4;E7EN95	P21333;Q60FE5;A0A7P0NMY4	Filamin-A	FLNA	238
19.9426345825195	19.223596572876	NA	19.7640285491943	19.8438968658447	19.1963577270508	19.7161064147949	19.3962154388428	20.1496677398682	20.1977252960205	19.8948802947998	20.0793952941895	21.4697093963623	19.5330181121826	20.5293617248535	20.6867122650146	21.8503360748291	18.7769336700439	21.285737991333	18.9737644195557	NA	NA	20.0756149291992	NA				5	5	5	38	38	38	18.502	0	18.214	77998000	48	P23528;E9PP50;E9PS23;G3V1A4;E9PK25;E9PLJ3;E9PQB7;Q9Y281	P23528;E9PP50;E9PS23;G3V1A4;E9PK25	Cofilin-1	CFL1	241
26.0268383026123	25.7012348175049	23.4555072784424	25.8036346435547	25.6005668640137	25.454252243042	25.647819519043	25.8760280609131	25.102014541626	26.4306335449219	25.8094348907471	25.9741249084473	24.8621635437012	26.0267124176025	25.0330085754395	25.3036499023438	23.7267112731934	24.8849277496338	23.9172515869141	25.4314136505127	24.9875011444092	25.4227161407471	24.7429885864258	24.9412746429443				25	25	25	77.5	77.5	77.5	39.731	0	323.31	8868800000	1007	P27169;F8WF42	P27169	Serum paraoxonase/arylesterase 1	PON1	245
19.0844650268555	18.8541622161865	NA	19.0383186340332	19.1559543609619	18.7891521453857	18.5237846374512	18.7223739624023	18.4899730682373	19.0429744720459	19.0366840362549	18.4193019866943	19.2052154541016	18.7810077667236	19.5390911102295	18.4713973999023	19.8911762237549	18.6874980926514	19.8354549407959	18.2736225128174	19.1296100616455	18.0567970275879	19.7243232727051	19.5737056732178				11	11	11	24.8	24.8	24.8	66.034	0	33.339	70626000	80	P35858	P35858	Insulin-like growth factor-binding protein complex acid labile subunit	IGFALS	254
21.5171089172363	20.073392868042	NA	21.3007278442383	20.8547554016113	19.9357471466064	20.2002429962158	20.6886768341064	19.5858573913574	19.874927520752	20.6394462585449	20.2195129394531	19.1674423217773	NA	20.0562934875488	19.2329921722412	20.7786026000977	NA	21.7771587371826	19.1566715240479	20.1213607788086	19.504322052002	20.1326999664307	20.0244522094727				11	11	11	18.7	18.7	18.7	69.068	0	49.287	118810000	74	P43652;CON__REFSEQ:XP_585019	P43652	Afamin	AFM	256
18.5836925506592	18.803129196167	NA	19.0011329650879	19.6305522918701	19.2874412536621	19.8640537261963	20.5908546447754	20.1478061676025	21.1780376434326	19.6069869995117	20.9861392974854	NA	20.203950881958	NA	20.1588172912598	NA	20.6432399749756	NA	20.295804977417	19.8565807342529	19.7487335205078	20.5751476287842	20.6043109893799				5	5	5	16.3	16.3	16.3	37.251	0	158.44	106860000	55	P48059;A0A0M3HER1;A0A0J9YXC7;F8WB59;A0A0J9YYC1;H0Y592;C9JF46;Q7Z4I7	P48059;A0A0M3HER1	LIM and senescent cell antigen-like-containing domain protein 1	LIMS1	257
22.4243965148926	21.4152946472168	NA	21.0019588470459	21.847204208374	21.1178150177002	20.1588172912598	21.4464225769043	22.2810192108154	20.2538433074951	21.4465236663818	22.0163478851318	NA	19.572244644165	20.0810890197754	20.2699069976807	19.5703926086426	19.8867034912109	19.2539348602295	20.6680431365967	20.0068950653076	NA	NA	NA				8	8	8	26	26	26	54.739	0	95.922	314390000	79	P55058	P55058	Phospholipid transfer protein	PLTP	261
21.4220352172852	20.7530345916748	NA	21.2292881011963	21.3255882263184	21.4136943817139	22.1005001068115	21.9819660186768	21.7901859283447	22.0686130523682	22.0643749237061	22.1047286987305	22.0836868286133	21.9347038269043	21.5217628479004	22.2543621063232	22.0521850585938	21.8922653198242	21.2547664642334	21.9138221740723	21.7153606414795	21.7947940826416	22.295804977417	21.7602405548096				15	15	1	54.9	54.9	4.5	41.736	0	323.31	642980000	380	P60709;E7EVS6;A0A2R8Y793;G5E9R0;A0A6Q8PH58;A0A2R8YGF8;C9JTX5;C9JUM1;C9JZR7;A0A6Q8PGD7	P60709;E7EVS6;A0A2R8Y793	Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	262
22.4203662872314	22.0939712524414	NA	22.6220073699951	22.5865535736084	23.1449165344238	21.5050392150879	21.5400466918945	22.9681606292725	21.7959423065186	22.686990737915	23.3355178833008	21.0626316070557	NA	22.6882724761963	21.22975730896	NA	20.7807674407959	20.7885932922363	20.6373252868652	20.1096782684326	NA	22.3017616271973	NA				9	9	9	52.7	52.7	52.7	20.825	0	39.396	305140000	102	P61224;A6NIZ1;F5H823;F5H7Y6;E7ESV4;F5GZG1;B7ZB78;P62834;F5GX62;F5H6R7;F5H004;F5H491;F5H0B7;F5H500;F5GWU8;F5H4H0;F5H077;A0A075B6Q0;F5GYB5;F5GYH7;F8WBC0	P61224;A6NIZ1;F5H823;F5H7Y6;E7ESV4;F5GZG1;B7ZB78;P62834;F5GX62	Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein;Ras-related protein Rap-1A	RAP1B;RAP1A	266
20.796932220459	20.2271747589111	NA	20.4277744293213	20.2393474578857	19.4892482757568	19.9168949127197	20.4722900390625	20.1002101898193	21.2537860870361	NA	20.2017993927002	20.2281131744385	19.8696517944336	20.5306015014648	20.4804000854492	21.3671436309814	19.0160675048828	19.959997177124	19.3998279571533	NA	17.8146572113037	NA	17.5646553039551				9	9	7	43.3	43.3	35.5	27.745	0	187.88	140740000	83	P63104;E7EX29;E7ESK7;B0AZS6;E5RIR4;E9PD24;E7EVZ2;B7Z2E6;H0YB80;E5RGE1;K7EM20;P61981;P62258	P63104;E7EX29;E7ESK7;B0AZS6	14-3-3 protein zeta/delta	YWHAZ	270
21.0499954223633	20.5912189483643	25.2088832855225	20.2836494445801	19.8988265991211	20.2055015563965	20.9088115692139	19.9693031311035	20.0408630371094	21.2055625915527	20.3234462738037	20.1594333648682	21.9564208984375	21.8555927276611	20.9403419494629	22.1610946655273	21.8751907348633	21.0074443817139	19.9565982818604	20.2802543640137	19.7792930603027	20.985860824585	20.573299407959	21.4230117797852				10	10	4	33.3	33.3	12	50.151	0	56.373	147990000	124	P68363;Q9BQE3;F5H5D3;Q71U36;F8VVB9;A0A1W2PQM2;P0DPH8;P0DPH7;Q6PEY2;F8VQQ4;F8VRZ4;F8VS66;F8VWV9;F8VX09;F8VRK0;F8W0F6;A0A7P0Z4A1	P68363;Q9BQE3;F5H5D3;Q71U36;F8VVB9;A0A1W2PQM2;P0DPH8;P0DPH7;Q6PEY2;F8VQQ4	Tubulin alpha-1B chain;Tubulin alpha-1C chain;Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA1B;TUBA1C;TUBA1A;TUBA3E	271
23.2938976287842	22.5412998199463	NA	22.889799118042	22.6693859100342	23.8309383392334	23.7069358825684	22.9730224609375	23.2227592468262	23.6143665313721	23.7606067657471	23.3242988586426	24.9441814422607	25.0135898590088	24.8782062530518	24.8753032684326	25.3769969940186	24.5283851623535	26.3869285583496	24.878345489502	23.3945369720459	23.6233253479004	23.491304397583	23.6044464111328				12	12	6	78.2	78.2	44.9	15.998	0	323.31	2476800000	605	P68871;A0A2R8Y7R2;F8W6P5;A0A0J9YWK4	P68871;A0A2R8Y7R2;F8W6P5	Hemoglobin subunit beta;LVV-hemorphin-7;Spinorphin	HBB	273
22.4584884643555	22.1776428222656	NA	22.5191249847412	21.8327159881592	22.4642353057861	22.7833881378174	22.1887607574463	22.5348796844482	22.6285858154297	22.1266632080078	22.4016361236572	24.1216297149658	24.063570022583	23.5186939239502	23.644495010376	24.654088973999	23.4062633514404	25.3055305480957	23.9993801116943	22.4633121490479	22.1954135894775	22.4403266906738	23.7915382385254				7	7	4	71.1	71.1	47.2	15.257	0	109.99	1110300000	210	P69905;G3V1N2;A0A2R8Y7C0	P69905;G3V1N2;A0A2R8Y7C0	Hemoglobin subunit alpha	HBA1;HBA2	274
21.4288997650146	21.5580081939697	NA	21.6296539306641	21.3991088867188	20.6634464263916	21.1524562835693	21.286247253418	20.5268821716309	21.3536930084229	21.2096118927002	21.5997791290283	20.60964012146	21.4431381225586	20.9123973846436	21.0543079376221	21.0489311218262	20.7959041595459	19.9093685150146	21.3398990631104	21.6743068695068	20.6663970947266	19.6121635437012	21.8958930969238				19	19	19	26.5	26.5	26.5	92.335	0	280.23	551060000	303	P80108	P80108	Phosphatidylinositol-glycan-specific phospholipase D	GPLD1	275
20.0142707824707	21.1453819274902	NA	20.5337409973145	21.2160835266113	20.4121437072754	21.6802024841309	21.3117446899414	21.4075870513916	21.3784599304199	20.796537399292	20.6836318969727	21.044734954834	20.8684616088867	20.7568664550781	20.4412136077881	19.7497310638428	20.5563716888428	19.55930519104	20.7790851593018	20.3734760284424	20.2258796691895	20.4743709564209	19.9992065429688				12	6	3	46.4	20.6	9.4	37.65	0	298.65	329320000	159	Q03591;B1AKG0	Q03591;B1AKG0	Complement factor H-related protein 1	CFHR1	280
20.8099403381348	19.9932765960693	NA	20.2781009674072	19.9902305603027	19.3171882629395	19.5264987945557	19.4416790008545	19.3356876373291	20.1905097961426	20.4327793121338	20.6925983428955	NA	NA	NA	NA	19.1997146606445	NA	20.7500915527344	18.2021331787109	NA	NA	18.1863555908203	NA				2	2	2	8.3	8.3	8.3	35.399	0	150.88	45922000	38	Q13790	Q13790	Apolipoprotein F	APOF	287
22.8449649810791	23.2552261352539	NA	22.264476776123	22.8777370452881	22.7057971954346	22.8916168212891	22.8833427429199	23.0330848693848	23.4718437194824	23.0164833068848	22.8429527282715	22.4006996154785	22.6332054138184	23.4049663543701	22.2183322906494	22.4704551696777	21.7914981842041	22.498384475708	22.4732074737549	22.0014762878418	22.2921295166016	22.5160732269287	22.6912994384766				23	23	23	41.8	41.8	41.8	62.671	0	323.31	1106800000	423	Q14520	Q14520	Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form	HABP2	289
21.4990653991699	21.9514484405518	NA	21.9332275390625	21.9764175415039	21.4297676086426	21.6765899658203	22.025297164917	21.7877178192139	21.4221897125244	21.3483543395996	21.3400630950928	20.4860095977783	21.6988410949707	21.0538444519043	21.6068878173828	19.6825008392334	22.2042789459229	20.2288188934326	22.1030311584473	22.5078964233398	22.2883319854736	21.0478668212891	22.5812301635742				28	28	28	33.4	33.4	33.4	103.36	0	323.31	1054600000	439	Q14624;B7ZKJ8;H7C0L5;CON__Q3T052	Q14624;B7ZKJ8;H7C0L5	Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4	ITIH4	291
18.2479457855225	18.2191581726074	NA	19.3404541015625	18.3490142822266	18.4641551971436	19.3545112609863	19.6221027374268	18.0025615692139	20.074047088623	18.6085586547852	19.3333511352539	NA	20.9821739196777	17.9691047668457	19.6222991943359	NA	19.8199367523193	18.8182506561279	20.1169281005859	18.7430725097656	19.6771583557129	18.8378734588623	18.7960453033447				6	6	6	22.6	22.6	22.6	39.607	0	33.559	66619000	82	Q15166;F8WD41;C9JZ99	Q15166;F8WD41;C9JZ99	Serum paraoxonase/lactonase 3	PON3	293
18.735523223877	19.3683700561523	NA	18.1227264404297	17.9230613708496	18.4308204650879	18.4099292755127	18.6513042449951	18.4244365692139	18.1540260314941	18.2463226318359	17.9092960357666	19.1191596984863	19.0900859832764	18.9515399932861	19.4672832489014	18.9017448425293	18.5738906860352	NA	18.2192535400391	18.7925243377686	19.2006015777588	19.7186164855957	19.6368827819824				7	7	6	19.1	19.1	16.9	50.326	0	24.336	48595000	55	Q9H4B7;CON__ENSEMBL:ENSBTAP00000025008;A0A075B736;Q5SQY0;Q3ZCM7;A6NNZ2	Q9H4B7	Tubulin beta-1 chain	TUBB1	306
20.9598541259766	20.7167415618896	NA	21.2357883453369	20.8308219909668	21.1061668395996	20.779806137085	21.2728710174561	21.1702327728271	21.9457454681396	21.6201515197754	21.6023178100586	21.4741230010986	21.7068729400635	21.6295204162598	21.8356475830078	20.5813217163086	21.0654602050781	20.2549953460693	21.360782623291	20.6481647491455	21.0104522705078	21.6511459350586	21.3831615447998				9	9	9	25.5	25.5	25.5	41.714	0	323.31	445040000	207	Q9HBI1;A0A087WZB5;B0QYP8;Q9NVD7	Q9HBI1;A0A087WZB5	Beta-parvin	PARVB	308
19.5255241394043	18.9960651397705	NA	NA	19.2513027191162	19.7405872344971	18.7870483398438	19.3575649261475	19.2056694030762	NA	20.0964832305908	NA	20.1611557006836	20.3303565979004	20.7567844390869	20.3561687469482	20.9151000976563	19.5760345458984	19.9601383209229	19.6701889038086	19.3568782806396	20.3875331878662	20.7410659790039	20.2923259735107				17	17	10	34.6	34.6	24.1	60.886	0	312.28	217030000	214	Q9NZN3;C9JDQ8;Q9H223;Q9NZN4	Q9NZN3	EH domain-containing protein 3	EHD3	310
21.2444667816162	21.0163135528564	NA	21.097448348999	20.8436050415039	20.8298931121826	20.4458675384521	20.5406608581543	20.7888336181641	20.6772785186768	20.4844379425049	20.4207000732422	19.6521091461182	19.640417098999	20.3722019195557	19.8981323242188	NA	20.1680297851563	NA	20.420597076416	20.3543395996094	19.5723190307617	19.9560298919678	20.5192222595215				14	14	14	34.7	34.7	34.7	56.639	0	222.62	327600000	184	Q9UHG3;F8W8W4;C9K055;C9JM55;C9JGT6	Q9UHG3;F8W8W4	Prenylcysteine oxidase 1	PCYOX1	312
20.3734760284424	20.7731399536133	NA	21.171760559082	21.6651401519775	21.8780746459961	22.2924385070801	22.5350456237793	22.5183334350586	21.9888114929199	NA	22.1702327728271	20.5470790863037	20.1499156951904	20.6646633148193	22.2985210418701	NA	22.2115745544434	20.364315032959	22.3794384002686	22.1324501037598	21.5654182434082	19.2153949737549	21.0305938720703				105	105	105	55.8	55.8	55.8	269.76	0	323.31	2412300000	1466	Q9Y490;Q9Y4G6;A0A1B0GVU7;H0YMT1	Q9Y490	Talin-1	TLN1	314
